OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
70456,RUTTERS #67,SR-16 & SR-75,Mercersburg,PA,70,4.399,39.8282214,-77.9037226
70457,RUTTERS #15,"I-83, EXIT 22 & SR-4009",York,PA,70,4.199,39.962493,-76.7276989
70458,STOP-A MINIT,US-25 & SR-418,Pelzer,SC,30,2.899,34.6423372,-82.4559598
70459,GET N GO #22,I-90 & SR-115,Sioux Falls,SD,530,2.939,43.5476008,-96.7293629
70460,ALLSUPS CONVENIENCE STORE #2371,US-87,San Angelo,TX,612,3.20566666,31.4196736,-100.440717
70461,CIRCLE K #2741074,I-35 & FM-1103,New Braunfels,TX,740,2.844,29.7028266,-98.1257348
70463,CIRCLE K #2741496,US-290,Chappell Hill,TX,670,2.999,30.137918,-96.2738341
70464,GOLDEN GATE PETEROLEUM 24 RD,US-6,Grand Junction,CO,810,3.539,39.0831676,-108.5894212
70466,Circle K #2741925,SR-19,Trinity,TX,670,2.899,31.0834452,-95.1219348
70467,QUIKTRIP #598,"I-80, EXIT 439, SR-370",Omaha,NE,486,2.92733333,41.2587459,-95.9383758
70468,CIRCLE K #2741325,I-14 & SR-121,Belton,TX,765,2.88566666,31.0560132,-97.464453
70469,TA EXPRESS #286,I-30 & SR-423,Mount Vernon,TX,637,3.299,33.1890841,-95.2214564
70472,SHELL/ONE9 #1304,I-820 & CR-156,Fort Worth,TX,630,2.89233333,32.753177,-97.3327459
70474,EXXON,"I-30, EXIT 42A",Dallas,TX,630,3.499,32.7762719,-96.7968559
70476,KWIK TRIP #1037,SR-65/23,Mora,MN,451,3.394,45.8763597,-93.2969493
70478,TA Express Salina,"I-70, EXIT 56",Salina,UT,835,3.649,38.9241774,-111.873363
70479,CROSSROADS MARKET,US-60 & SR-657,Gladstone,VA,185,3.439,37.5468094,-78.8494619
70480,BIG B TRUCK STOP,"I-90, EXIT 321",Sprague,WA,962,3.899,47.3018406,-117.9986714
70481,GOHL POST BP,"I-39, EXIT 100",Endeavor,WI,420,3.17566666,43.7123729,-89.4736438
70482,BIG D OIL #19,SR-259 & SR-387,Midwest,WY,790,3.459,43.411391,-106.280075
70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.439,40.6728425,-73.3947639
70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.399,40.6728425,-73.3947639
70484,ALLSUPS CONVENIENCE STORE #2117,SR-18 & CR-97,Lovington,NM,700,3.104,32.9294655,-103.3614651
70485,ALLSUPS CONVENIENCE STORE #2145,SR-132,Hobbs,NM,593,3.38233333,32.7027017,-103.1355302
70488,ALLSUPS CONVENIENCE STORE #2365,US-380 & SR-214,Plains,TX,700,3.369,33.1892387,-102.827274
70491,MFA OIL PETRO CARD 24,US-36,Hamilton,MO,276,3.24066666,39.733249,-94.01138
70492,KWIK TRIP #1033,US-51 EXIT 191B,Wausau,WI,395,3.454,44.9699816,-89.6561215
70493,LOVES TRAVEL STOP #759,US-63/SR-11,Hazen,AR,695,3.22566666,34.8203109,-91.5667071
70494,7-ELEVEN #37570,I-76/US-6,Commerce City,CO,800,3.639,39.8559408,-104.9147357
70495,LOVES TRAVEL STOP #689,US-65 & US-82,Lake Village,AR,695,3.269,33.3091532,-91.2922327
70496,KWIK TRIP #1015,"I-43, EXIT 171",Denmark,WI,582,3.36233333,44.3456502,-87.8448713
70498,KWIK TRIP #939,"SR-29, EXIT 101",Stanley,WI,295,3.469,44.9601286,-90.9375004
70500,STRIPES 7FLEET #42526,SR-289,Lubbock,TX,700,3.05566666,33.647738,-101.837867
70501,STRIPES 7FLEET #42527,SR-191 & US-349,Midland,TX,710,3.47233333,31.83688,-102.0103767
70502,STRIPES 7FLEET #42532,SR-302 & FM-1936,Odessa,TX,710,3.099,31.8457149,-102.367687
70503,STRIPES 7FLEET #42491,US-67 & SR-137,Big Lake,TX,710,3.549,31.1954739,-101.4592746
70505,STRIPES #42593,LOOP 289 & MLK BLVD,Lubbock,TX,700,2.96566666,33.5855677,-101.8470215
70507,ALLSUPS CONVENIENCE STORE #2154,SR-206 / US-283,Coleman,TX,575,3.159,31.7766863,-99.4461098
70508,7-ELEVEN #34715,I-294 EXIT 20,Schiller Park,IL,290,4.579,41.9717192,-87.8698683
70509,ALLSUPS CONVENIENCE STORE #2108,US-377 & US-183,Early,TX,575,2.93233333,31.7327448,-98.9696321
70510,ALLSUPS CONVENIENCE STORE #2147,SR-6 & CR-454,De Leon,TX,630,3.159,32.1306166,-98.5169717
70516,STRIPES 7FLEET #42528,"I-20, EXIT 217 & SR-139",Colorado City,TX,575,2.899,32.3930337,-100.86351
70527,THORNTONS #164,I-65 EXIT 16 & US-31,Memphis,IN,415,3.62566666,38.4656218,-85.7705675
70530,LOVES TRAVEL STOP #767,FM-511 & SR-48,Brownsville,TX,625,3.15566666,25.981931,-97.4417854
70538,SPEEDWAY #9329,"I-64 EXIT 43, SR 395 & 2823",Waddy,KY,410,3.149,38.1370153,-85.0743978
70539,PILOT #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.299,39.4225043,-87.687132
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.499,39.4225043,-87.687132
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.359,39.4225043,-87.687132
70539,PILOT #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.499,39.4225043,-87.687132
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.299,39.4225043,-87.687132
70540,LOVES TRAVEL STOP #674,US-27 & SR-60,Lake Wales,FL,140,3.55233333,27.9014133,-81.5859099
70541,Kwik Star#1012,US-71 & SR-9,Spirit Lake,IA,440,3.299,43.4226216,-95.1103078
70543,ALLSUPS CONVENIENCE STORE #2078,US-60,White Deer,TX,585,2.969,35.4310955,-101.1830942
70544,ALLSUPS CONVENIENCE STORE #2100,US-87,Odonnell,TX,700,3.099,,
70545,ALLSUPS CONVENIENCE STORE #2205,SR-83,Denver City,TX,700,3.36566666,32.9679571,-102.8293851
70546,ALLSUPS CONVENIENCE STORE #2370,US-287 & SR-70,Clarendon,TX,585,2.929,34.9329475,-100.8768405
70547,ALLSUPS CONVENIENCE STORE #2140,SR-114,Bridgeport,TX,630,2.899,33.2110122,-97.7332845
70548,ALLSUPS CONVENIENCE STORE #2114,US-84,Muleshoe,TX,700,3.19066666,34.2233057,-102.71893
70549,ALLSUPS CONVENIENCE STORE #2194,214 PLAINS HIGHWAY,Denver City,TX,700,3.38233333,32.9679571,-102.8293851
70550,TEXACO #379545,US-290,Giddings,TX,595,3.399,30.1833404,-96.9399238
70551,KWIK TRIP #1047,SR-100 & SR-59,Milwaukee,WI,444,3.54066666,43.0386475,-87.9090751
70552,KWIK TRIP #941,US-2,Duluth,MN,334,3.499,46.737568,-92.1616346
70553,KWIK TRIP #1028,US-59,Worthington,MN,425,3.16566666,43.6341662,-95.5936535
70554,HORSESHOE CONVENIENCE,SR 302 & IC 200,Mentone,TX,710,3.10733333,31.7067317,-103.5985429
70555,THORNTONS #615,I-40 EXIT 188,Kingston Springs,TN,460,2.98233333,36.083453,-87.0980566
70556,ZIP ZONE EXPRESS,US-23,Catlettsburg,KY,255,3.699,38.433919,-82.6061781
70557,LOVES TRAVEL STOP #727,"I-44, EXIT 283 & US-69",Big Cabin,OK,560,3.41233333,36.557951,-95.2200945
70558,LOVES TRAVEL STOP #752,"I-43, EXIT 25 & SR-67",Elkhorn,WI,520,3.24066666,42.6667744,-88.5293759
70559,KWIK TRIP #1026,"HWY-23/ HWY-169, EXIT 23",Milaca,MN,453,3.369,45.755799,-93.6544079
70560,PILOT DEALER #1235,"I-8, EXIT 42",Tacna,AZ,900,3.599,32.7025765,-113.8928514
70560,PILOT #1235,"I-8, EXIT 42",Tacna,AZ,900,3.659,32.7025765,-113.8928514
70561,PILOT #1143,I-20 & SR-302,Odessa,TX,710,3.599,31.8457149,-102.367687
70562,SPEEDWAY #7161,I-65 & US-31,Portland,TN,460,3.024,36.6370613,-86.5716923
70563,PILOT DEALER #1234,US-93 & CR-145,Willow Beach,AZ,910,3.839,35.8697801,-114.6600654
70563,PILOT #1234,US-93 & CR-145,Willow Beach,AZ,910,3.899,35.8697801,-114.6600654
70564,SPEEDWAY #7236,"I-90/SR-2, EXIT 151",Avon,OH,305,3.659,41.4686954,-81.9760495
70565,Kwik Star #1025,SR-9/SR-4,Estherville,IA,425,3.33233333,43.4026638,-94.8363599
70567,LEDGEWOOD BP,I-80/SR-46,Ledgewood,NJ,115,3.299,40.8738615,-74.6713156
70571,LOVES TRAVEL STOP #748,"I-90, I-80 & SR-49",Edon,OH,550,3.88733333,41.556367,-84.7690441
70572,LOVES TRAVEL STOP #745,I-94,Saint Clair,MI,342,3.949,42.9996634,-82.429498
70573,KWIK TRIP #1038,US-12,Prairie Du Sac,WI,420,3.484,43.2956625,-89.7590328
70574,SPEEDWAY #3961,"I-55, EXIT 109",Williamsville,IL,318,3.299,39.932314,-89.569487
70575,SPEEDWAY #6721,SR 51,Mc Kees Rocks,PA,165,3.899,40.4656244,-80.0656106
70576,KWIK TRIP #593,"I-94, EXIT 41 & SR-25",Menomonie,WI,295,3.574,44.9073594,-91.9186071
70577,SPEEDWAY #3715,US-30,Crest Hill,IL,293,3.299,41.5533912,-88.1235377
70577,SPEEDWAY #3715,US-30,Crest Hill,IL,293,3.359,41.5533912,-88.1235377
70578,COMMON CENTS #125,"I-90/US-14, EXIT 61",Rapid City,SD,506,3.20733333,44.1079729,-103.2597886
70579,Exxon/One9 #1338,I-35 & CR-372,Jarrell,TX,765,2.88566666,30.8410826,-97.5994979
70580,LOVES TRAVEL STOP #753,I-90 EXIT 96 & SR-474,Missoula,MT,820,3.674,46.8701049,-113.995267
70581,LOVES TRAVEL STOP #773,"SR-14 & I-59/20, EXIT 40",Eutaw,AL,615,3.13733333,32.8406848,-87.8875144
70582,Kwik Star #1039,I-80 EXIT 301,Bettendorf,IA,270,3.649,41.5962007,-90.5107618
70583,LOVES TRAVEL STOP #783,US-60 & US-63,Willow Springs,MO,535,3.419,36.9760884,-91.9472384
70584,PILOT TRAVEL CENTER #1209,"I-20, EXIT 136 & SR-349",Midland,TX,710,3.56566666,31.83688,-102.0103767
70585,PILOT TRAVEL CENTER #1211,US-385 & CR-1910,Andrews,TX,710,3.639,32.2690953,-102.6042447
70586,MAVERIK COUNTRY STORE #610,I-80,Winnemucca,NV,966,3.389,40.9679677,-117.7455314
70587,MAVERIK COUNTRY STORE #623,US-89,Gunnison,UT,835,3.419,39.1599421,-111.8010797
70588,SPEEDWAY #7217,I-70 EXIT 49,Smithton,PA,165,3.91566666,40.1539613,-79.7411535
70590,CIRCLE K #2722291,US-1 & SR-206,Saint Augustine,FL,75,3.379,29.8946952,-81.3145395
70591,SPEEDWAY #6465,"I-77, EXIT 101",Canton,OH,249,3.60733333,40.7951218,-81.3898612
70592,LOVES TRAVEL STOP #751,"I-20, EXIT 87",Elgin,SC,135,3.42566666,34.1709826,-80.794252
70593,LOVES TRAVEL STOP #735,I-75/SR-401,Calhoun,GA,285,3.279,31.5311784,-84.614328
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.199,40.1261767,-87.7960289
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.349,40.1261767,-87.7960289
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.299,40.1261767,-87.7960289
70596,SPEEDWAY #7208,I-85 EXIT 137,Jefferson,GA,16,3.119,34.1515256,-83.646907
70597,SPEEDWAY #9394,SR-4 & US-25,Lexington,KY,410,3.129,38.0385344,-84.4881699
70598,SPEEDWAY #7175,US-78 & SR-175,Memphis,TN,435,3.199,35.1460249,-90.0517638
70599,Jet Food Store,US-278,Warrenton,GA,85,3.41566666,33.4068638,-82.6694827
70600,KWIK STAR #1027,US-65,Mason City,IA,433,3.264,43.1332372,-93.2011335
70601,24/7 TRAVEL STORE,I-70 EXIT 275,Abilene,KS,523,2.994,38.9400979,-97.2140118
70603,ROAD RANGER #277,"I-30, EXIT 201 & SR-8",New Boston,TX,766,3.08066666,33.4713702,-94.3732977
70604,KWIK STAR #940,US-69 & SR-9,Forest City,IA,433,3.449,43.2593672,-93.6336943
70605,SPEEDWAY #1042,"I-55 & SR-50, EXIT 286",Cicero,IL,291,3.599,41.8455398,-87.7540199
70605,SPEEDWAY #1042,"I-55 & SR-50, EXIT 286",Cicero,IL,291,3.569,41.8455398,-87.7540199
70606,SPEEDWAY #7179,"I-65 & SR-101, EXIT 38",Smiths Grove,KY,415,3.06566666,37.0525453,-86.2077608
70607,SPEEDWAY #8544,"I-55 & US-6, EXIT 24B",Channahon,IL,291,3.249,41.4294753,-88.2286735
70607,SPEEDWAY #8544,"I-55 & US-6, EXIT 24B",Channahon,IL,291,3.299,41.4294753,-88.2286735
70608,KWIK TRIP #1017,US-10/SR-47,Anoka,MN,451,3.624,45.2710195,-93.2827625
70609,JP TRAVEL PLAZA,"I-75, EXIT 205 & SR-16",Jackson,GA,18,3.159,32.8674293,-83.655823
70611,Shell,US-6 & SR-3,Kendallville,IN,370,3.499,41.4486761,-85.2830912
70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,920,3.839,47.0680145,-120.672687
70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,920,3.809,47.0680145,-120.672687
70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,920,3.859,47.0680145,-120.672687
70615,THORNTONS #0334,I-57 EXIT 350 & SR-83,Posen,IL,365,3.399,41.6205047,-87.6846987
70617,QUIKTRIP #224,"I-435, EXIT 57",Kansas City,MO,400,3.099,39.3369226,-94.7266964
70618,LOVES TRAVEL STOP #744,"I-270 N, EXIT 49",Lockbourne,OH,315,3.45566666,39.8092301,-82.972404
70619,KWIK TRIP #1049,US-212 & CR-68,Glencoe,MN,448,3.524,44.7679232,-94.132266
70620,LOVES TRAVEL STOP #779,I-30 EXIT 97,Malvern,AR,635,3.499,34.3898342,-92.8396453
70621,FRIENDLY GUS STORE #24,I-16 EXIT 53 & SR-19,Dublin,GA,85,3.399,32.4938289,-82.9630253
70622,SPEEDWAY #6781,US-422,Douglassville,PA,208,3.799,40.2568771,-75.7251425
70623,SPEEDWAY #1127,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,293,3.589,41.6995284,-88.0403233
70623,SPEEDWAY #1127,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,293,3.299,41.6995284,-88.0403233
70624,KWIK STAR #929,I-74 EXIT 2,Bettendorf,IA,270,3.599,41.579152,-90.5219621
70625,BROWNVILLE IRVING,SR-11,Brownville,ME,170,3.93233333,45.3499664,-69.0513851
70626,GOLDEN GATE PETROLEUM,"I-70, EXIT 97",Silt,CO,810,3.459,39.5497143,-107.6042413
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.959,46.9736325,-120.5408957
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.859,46.9736325,-120.5408957
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.839,46.9736325,-120.5408957
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.899,46.9736325,-120.5408957
70629,KWIK TRIP #930,"I-35, EXIT 147 & SR-95",North Branch,MN,448,3.40233333,45.4579173,-92.9929847
70630,SPEEDWAY #3632,"I-76, EXIT 33 & SR-43",Kent,OH,249,3.53233333,41.1525036,-81.3632978
70632,CIRCLE K #4706705,SR-394,Crete,IL,365,3.499,41.4445334,-87.6313829
70634,CORNER MARKET #101,US-83 & SR-96,Scott City,KS,525,3.359,38.4763559,-100.9068721
70635,CIRCLE K #4705706,US-224 & SR-99,Willard,OH,249,3.599,41.049642,-82.7159783
70637,CIRCLE K #2704111,I-2/US-83 & CR-493,Donna,TX,639,3.009,26.1702082,-98.0522376
70638,LOVES TRAVEL STOP #769,"I-70, EXIT 358A & US-75",Topeka,KS,570,3.284,39.049011,-95.677556
70640,LOVES TRAVEL STOP #794,SR-3/SR-33,Watonga,OK,483,3.37566666,35.8483867,-98.4133205
70641,LOVES TRAVEL STOP #706,"I-81/I-64, EXIT 213 ",Staunton,VA,185,3.649,38.0179552,-79.1473782
70642,LOVES TRAVEL STOP #776,"I-20, EXIT 15",Vicksburg,MS,760,3.549,32.325261,-90.8644688
70643,LOVES TRAVEL STOP #774,US-431/CR-248,Smiths Station,AL,720,3.194,32.5377361,-85.0893433
70644,KWIK TRIP #1031,I-494 EXIT 20,Delano,MN,451,3.524,45.0419073,-93.7891331
70645,QUIKTRIP #4048,"I-410, EXIT164B",San Antonio,TX,740,2.96566666,29.409149,-98.6495531
70646,KWIK TRIP #1051,I-43 & CR-N,Green Bay,WI,582,3.44066666,44.5126379,-88.0125794
70647,PILOT #1227,I-20 EXIT 66,Pyote,TX,710,3.46566666,31.528521,-103.1317201
70648,BARRINGTON APPLEGREEN,SR-125 & SR-9,Barrington,NH,178,3.899,43.223191,-71.047211
70649,KWIK TRIP #931,SR-95,North Branch,MN,448,3.42733333,45.5113515,-92.9802176
70650,MAVERIK COUNTRY STORE #581,"I-15 N, EXIT 334 & SR-193",Clearfield,UT,835,3.33566666,41.1135837,-112.0244841
70651,WALBURG TRAVEL CENTER,"I-35, EXIT 266",Georgetown,TX,595,2.83233333,30.6323117,-97.6917473
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.099,38.3119132,-88.9513324
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.199,38.3119132,-88.9513324
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.299,38.3119132,-88.9513324
70653,MACH 1 #24,I-74 EXIT 215A & SR-1,Tilton,IL,280,3.199,40.0953144,-87.6475213
70653,MACH 1 #24,I-74 EXIT 215A & SR-1,Tilton,IL,280,3.299,40.0953144,-87.6475213
70654,PILOT #1269,I-10 EXIT 378,San Simon,AZ,980,3.309,32.2653709,-109.2358719
70654,PILOT DEALER #1269,I-10 EXIT 378,San Simon,AZ,980,3.334,32.2653709,-109.2358719
70655,GOLDEN GATE PETROLEUM,US-6,Grand Junction,CO,810,3.499,39.0831676,-108.5894212
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.579,42.0693188,-83.6707567
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.649,42.0693188,-83.6707567
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.489,42.0693188,-83.6707567
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.569,42.0693188,-83.6707567
70657,INTERFUEL,I-96 EXIT 167,Springfield,VA,60,3.899,38.7791227,-77.1861196
70658,CASEYS #3708,SR-235,New Carlisle,OH,411,3.259,39.9404585,-84.0246872
70660,CASEYS #3852,"I-35, EXIT 33 & US-34",Creston,IA,320,3.349,41.0456456,-94.3796881
70661,CASEYS #3238,US-52 EXIT 64 & CR-12,Oronoco,MN,451,3.51566666,44.1520448,-92.5317591
70662,GETGO #3202,I-79 EXIT 183A,Erie,PA,240,3.899,42.1294712,-80.0852695
70663,LENNYS GAS N WASH BOURBONNAIS,US-45/US-52,Bourbonnais,IL,296,3.399,41.1992634,-87.8765489
70663,LENNYS GAS N WASH BOURBONNAIS,US-45/US-52,Bourbonnais,IL,296,3.299,41.1992634,-87.8765489
70665,POCO LOCO MARKET,I-35 EXIT 219,Buda,TX,595,2.89233333,30.0472729,-97.8398113
70666,Thorntons #322,"I-55, EXIT 288",Chicago,IL,290,3.599,41.8372253,-87.6781661
70667,EZ TRIP #1226,"I-84, EXIT 104 & US-97",Wasco,OR,935,3.239,45.6000095,-121.1582598
70668,LOVES TRAVEL STOP #784,US-30 & CR-9,Schuyler,NE,486,3.28233333,41.4473547,-97.0572541
70669,TA EXPRESS BIGGS,"I-84, EXIT 104 & US-97",Wasco,OR,935,3.199,45.6000095,-121.1582598
70670,MAVERIK COUNTRY STORE #625,"I-215, EXIT 27 & CR-68",North Salt Lake,UT,835,3.44233333,40.8347993,-111.916743
70673,PAC PRIDE,SR-202,Mesa,AZ,930,4.024,33.4151005,-111.831455
70674,ALLTOWN FRESH #769,SR-111,Ayer,MA,34,3.649,42.5595807,-71.5882561
70676,PAC PRIDE,"I-10, EXIT 138",Phoenix,AZ,930,4.0365,33.4107807,-111.9980802
70677,PAC PRIDE,US-60,Glendale,AZ,930,4.024,33.5374852,-112.1848336
70679,PAC PRIDE,"I-10, EXIT 151",Phoenix,AZ,930,4.024,33.4107807,-111.9980802
70680,PAC PRIDE,"I-17, EXIT 215B",Phoenix,AZ,930,4.024,33.5349796,-112.1123793
70681,PETRO STOP,US-60,Mesa,AZ,930,4.01566666,33.4147517,-111.8713243
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.589,38.6026023,-90.0854096
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.489,38.6026023,-90.0854096
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.379,38.6026023,-90.0854096
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.689,38.6026023,-90.0854096
70686,HOLIDAY STATIONSTORE #2746471,US-12,Hudson,WI,448,3.539,44.9627017,-92.7557394
70687,RUTTERS #87,"I-99, EXIT 78B & SR-150",Bellefonte,PA,70,4.01566666,40.9134862,-77.7737471
70691,QUIKTRIP #4049,"I-10/US-90, EXIT 583",San Antonio,TX,740,2.96566666,29.4426599,-98.3680052
70692,RUTLAND ROUTE 7 IRVING,US-4 & US-7,Rutland,VT,170,3.699,43.6241452,-72.9515762
70693,MAPCO #3507,US-76 & SR-71,Dalton,GA,285,3.119,34.7934857,-85.0001283
70695,ALLSUPS CONVENIENCE STORE #2132,US-54 & US-380,Carrizozo,NM,580,3.28233333,33.6454633,-105.8702345
70696,DK #11822,I-20 EXIT 131,Midland,TX,612,2.85733333,31.9649168,-102.1063084
70698,ALLSUPS CONVENIENCE STORE #2038,US-54,Logan,NM,585,3.199,35.3546855,-103.4133844
70699,QUIK STOP,US-79,Paris,TN,490,2.959,36.3051518,-88.3023899
70700,PATRIOT FUELING CENTER,US-231/SR-9,Wetumpka,AL,720,3.199,32.5129143,-86.2128456
70704,KUM & GO #0702,"I-44, EXIT 6 & SR-86",Joplin,MO,535,3.009,37.0472506,-94.4702827
70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.759,39.4013735,-89.4761227
70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.999,39.4013735,-89.4761227
70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.959,39.4013735,-89.4761227
70706,BIG APPLE TRAVEL CENTER,I-44/US-71,Joplin,MO,416,3.21233333,37.0684065,-94.4778943
70707,TA Express West Point #283,"I-85/SR-403, EXIT 2 & SR-18",West Point,GA,720,3.66566666,32.8772531,-85.183728
70708,LOVES TRAVEL STOP #785,"I-96, EXIT 90",Grand Ledge,MI,406,3.949,42.7524401,-84.7463572
70709,VP Racing Fuels,SR-19,Center,MO,540,3.16566666,36.7144567,-91.8737261
70710,LOVES TRAVEL STOP #799,US-72 & SR-15,Walnut,MS,655,3.559,34.9508142,-88.9113866
70711,LOVES TRAVEL STOP #762,FM-1472,Laredo,TX,693,3.25566666,27.5888546,-99.5112767
70714,PILOT TRAVEL CENTER #1281,US-89,Page,AZ,910,3.999,36.9091667,-111.4817446
70714,PILOT DEALER #1281,US-89,Page,AZ,910,3.999,36.9091667,-111.4817446
70717,Certified Oil #400491,I-270 EXIT 52,Columbus,OH,315,3.20233333,39.9683722,-82.8443904
70718,ROAD RANGER #278,"I-40, EXIT 216 & US-49",Brinkley,AR,695,3.199,34.908702,-91.1966442
70719,FAST LANE #31,"I-70, EXIT 183",Jonesburg,MO,540,3.299,38.8577219,-91.3023726
70720,SPEEDWAY #4453,SR-23,Sauk Rapids,MN,451,3.189,45.5913275,-94.1673802
70722,SPEEDWAY #9935,I-90 EXIT 35 & SR-298,Syracuse,NY,190,4.099,43.0481221,-76.1474244
70723,SPEEDWAY #9932,I-99 EXIT 8 & SR-417,Painted Post,NY,190,4.099,42.1620186,-77.0941366
70724,LOVES TRAVEL STOP #790,"I-95, EXIT108",Summerton,SC,135,3.509,33.5695325,-80.3859667
70725,LOVES TRAVEL STOP #782,"I-24 & US-41, EXIT 86",Oak Grove,KY,415,3.14233333,36.6827383,-87.4060347
70726,CASEYS #1195,US-36,Belleville,KS,336,3.339,39.8127701,-97.6482753
70727,CASEYS #2998,US-75 & SR-23,Pipestone,MN,530,3.449,44.001541,-96.3075409
70728,CASEYS #3245,US-81,Freeman,SD,530,3.299,43.3407018,-97.4204937
70729,CASEYS #3785,US-14,Fort Pierre,SD,571,3.399,44.3709723,-100.3710321
70730,CASEYS #3855,US-81,Yankton,SD,572,3.139,42.8692808,-97.3971498
70731,PILOT TRAVEL CENTERS #1181,IL-38 E,Rochelle,IL,520,3.759,41.9332188,-89.0683218
70731,PILOT #1181,IL-38 E,Rochelle,IL,520,3.759,41.9332188,-89.0683218
70732,MAVERIK COUNTRY STORE #627,I-15 EXIT 303,Salt Lake City,UT,835,3.44233333,40.7657456,-111.9134867
70733,CASEYS #1607,US-63,Macon,MO,392,3.29066666,39.723136,-92.465611
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.279,39.039773,-90.1410023
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.299,39.039773,-90.1410023
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.239,39.039773,-90.1410023
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.279,39.039773,-90.1410023
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.239,39.039773,-90.1410023
70736,CASEYS #1941,"I-35, EXIT 90 & SR-160",Ankeny,IA,320,3.139,41.7320796,-93.605092
70737,CASEYS #2272,I-80/US-6 EXIT 155 & SR-117,Colfax,IA,320,3.099,41.6777241,-93.2452335
70738,QUIKTRIP #7061,I-49 EXIT 39A,Joplin,MO,413,3.02233333,37.0923721,-94.5322307
70739,CASEYS #2602,US-36/SR-5 & SR-11,Brookfield,MO,276,3.249,39.7844687,-93.0735348
70740,JACK FLASH,"I-70, EXIT 82 & SR 128",Altamont,IL,574,3.099,39.062036,-88.7481224
70740,JACK FLASH,"I-70, EXIT 82 & SR 128",Altamont,IL,574,3.199,39.062036,-88.7481224
70741,CASEYS #3590,US-27,Geneva,IN,465,3.594,40.5985258,-84.956619
70742,CASEYS #3653,SR-14,Greene,IA,433,3.599,42.896221,-92.8030194
70743,CASEYS #3659,US-10 & SR-115,Randall,MN,250,3.48566666,46.0910771,-94.5036199
70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,296,2.969,41.3677134,-89.0133565
70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,296,2.999,41.3677134,-89.0133565
70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,296,3.159,41.3677134,-89.0133565
70745,CASEYS #3752,",",Mountain Lake,MN,425,3.40233333,43.9392996,-94.9309224
70746,CASEYS #3085,US-34 & SR-14,Aurora,NE,330,3.099,40.8724254,-98.0054082
70747,CASEYS #3702,US-377/SR-99 & SR-9,Seminole,OK,560,3.02566666,35.1705939,-96.6263487
70748,CASEYS #3717,US-218,Vinton,IA,380,3.199,42.1611309,-92.0377436
